ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3467197;O antras tis hronias;1988;1988;Comedy;;;;Greek;;Greece;;75
3467198;O antreiomenos tis lefterias: Nikos Kazantzakis;1987;1987;Documentary;;;;Greek;;Greece;;60
3467199;O Antropomorfo;2013;2013;Drama*Short;;;;Portuguese;;Portugal;;
3467200;O Anumita Stare De Spirit Cu Alexandru Darie;1995;1995;Documentary;;;;Romanian;;Romania;;
3467201;O Anunciador - O Homem das Tormentas;1970;1970;Mystery;;;;Portuguese;;Brazil;7.0;
3467202;O anypantros pateras;1988;1988;Comedy;;;;Greek;;Greece;;91
3467203;O Apartamento;1997;1997;Short;;;;Portuguese;;Portugal;5.9;
3467204;O apaton elli... nika;1985;1985;Comedy;;;;Greek;;Greece;;90
3467205;O Apelo;2008;2008;Drama*Short;;;;Portuguese;Lisbon, Portugal;Portugal;;7
3467206;O apithanos;1970;1970;Comedy;;;;Greek;;Greece;6.1;
3467207;O apogevmatinos ypnakos tou Savvatou;1976;1976;Short;103;;;Greek;;Greece;;20
3467208;O apohairetismos tis alitheias;1995;1995;Documentary;;;;Greek;;Greece;;75
3467209;O apostatis;1973;1973;Drama;;;;Greek;;Greece;;
3467210;O Aprendiz de Mago;1980;1980;Drama*Short;;;;Portuguese;;Portugal;;
3467211;O Apstolo;2012;2012;Animation*Horror;14166981;46050;;Spanish*Galician;;Spain;7.0;80
3467212;O Aquidaban;1906;1906;Documentary*Short;;;;Portuguese;;Brazil;;
3467213;O Ar do Jardim;2008;2008;Drama*Short;835;;;Portuguese;;Brazil;;
3467214;O Areal;2008;2008;Documentary;;;;Portuguese;Brazil;Portugal*Chile*Brazil;;
3467215;O Arhiepiskopos ston SKAI;2015;2015;Talk-Show;;;;Greek;;Greece;;
3467216;O arhontas tis ligouras;1987;1987;Comedy;;;;Greek;;Greece;7.8;90
3467217;O arhontas tou kampou;1961;1961;Adventure*Drama;;;;Greek;;Greece;;
3467218;O arhontohoriatis;1977;1977;Comedy;;;;Greek;;Greece;;
3467219;O aristeidis kai ta koritsia tou;1964;1964;Comedy;;;;Greek;;Greece;6.5;
3467220;O aristouhos;1994;1994;Short;;;;Greek;;Greece;;10
3467222;O Armrio;1989;1989;Drama*Short;556963;;;Portuguese;Rio de Janeiro, Rio de Janeiro, Brazil;Brazil;;
