ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3931329;Vollgewichste Gangbang Schlampen 26;2010;2010;Adult;;;;German;;Germany;;
3931330;Vollgewichste Gangbang Schlampen 27;2010;2010;Adult;;;;German;;Germany;;
3931331;Vollgewichste Gangbang Schlampen 28;2011;2011;Adult;;;;German;;Germany;;
3931332;Vollgewichste Gangbang Schlampen 29;2011;2011;Adult;;;;German;;Germany;;
3931333;Vollgewichste Gangbang Schlampen 30;2012;2012;Adult;;;;German;;Germany;;
3931334;Vollgewichste Gangbang Schlampen 5;2004;2004;Adult;;;;German;;Germany;;
3931335;Vollidiot;2007;2007;Comedy;;;;German;Cologne, North Rhine-Westphalia, Germany*Eigelstein, Cologne, North Rhine-Westphalia, Germany	*Friesenwall, Cologne, North Rhine-Westphalia, Germany*Krankenhaus Kalk, Cologne, North Rhine-Westphalia, Germany	*Mallorca, Balearic Islands, Spain*Pascha, Cologne, North Rhine-Westphalia, Germany	*Venloer Strae, Cologne, North Rhine-Westphalia, Germany	*uere Kanalstrae, Cologne, North Rhine-Westphalia, Germany;Germany;5.3;102
3931336;Vollis Shop Road;2011;2011;Biography*Documentary*Family*Short;;;;English;;USA;;
3931337;Volljhrig!;2007;2007;Adult;;;;;;Germany;;
3931338;Vollkontakt - Ein Lebens-Weg;2012;2012;Biography*Documentary*Sport;;;;German;;Germany*Japan;;
3931339;Vollmond;1998;1998;Drama*Mystery*Thriller;;;;Swiss German*French*Italian*German;Zrich, Kanton Zrich, Switzerland;Switzerland*Germany*France;6.5;121
3931340;Vollmond;2014;2014;Horror*Short;1200;;;German;Langenhain, Hessen, Germany*Wiesbaden, Hessen, Germany;Germany;6.0;
3931341;Vollnarkose;2013;2013;Short;;;;German;Mainz, Rhineland-Palatinate, Germany;Germany;;
3931342;Volltanken;2000;2000;Short;;;;German;;Germany;;6
3931343;Volltreffer;2016;2016;Romance;;;;German;;Germany;4.6;
3931344;Volltreffer - Schiffe Versenken XXL;2007;2007;Comedy;;;;German;;Germany;3.4;
3931345;Vollweib sucht Halbtagsmann;2002;2002;Comedy;;;;German;;Germany;5.6;
3931347;Volnitsa;1956;1956;Drama*History;;;;Russian;;Soviet Union;6.6;
3931348;Volny nad nami;1973;1973;Drama;;;;Russian;;Soviet Union;;
3931349;Volnyy veter;1961;1961;Comedy*Musical*Romance;;;;Russian;;Soviet Union;6.6;
3931350;Volnyy veter;1983;1983;Comedy*Musical*Romance;;;;Russian;;Soviet Union;6.2;
3931351;Voln noha;1989;1989;Comedy;;;;Czech;;Czechoslovakia;6.1;
3931352;Volo;2011;2011;Short;;;;English;;USA*Italy;;
3931354;Volo in ombra;2012;2012;Documentary;46507;;;French*German;;Switzerland;;
3931355;Volo sulla citt;1998;1998;Short;;;;;;Italy;;
3931356;Volochayevskiye dni;1938;1938;Drama*History*War;;;;Russian;;Soviet Union;6.8;
3931357;Volodkina zhizn;1984;1984;War;;;;;;Soviet Union;;
3931358;Volodya bolshoy, Volodya malenkiy;1985;1985;Drama;;;;Russian;;Soviet Union;6.2;
3931359;Volodya zloy. Zhizn' ot interview;2014;2014;Comedy*Drama*Short;;;;Russian;;Russia;1.0;
3931360;Volodyovski;1901;1901;Documentary*Short;;;;;Newmarket, Suffolk, England, UK;UK;;
3931361;Volontaires oui, cobayes non;2003;2003;Documentary;;;;French;;France;;52
3931364;Volont paternelle;1909;1909;Short;;;;French;;France;;
3931365;Volpone;1941;1941;Comedy;;;26;French;Paris Studios Cinma, Billancourt, Hauts-de-Seine, France;France;7.4;
3931366;Volpone;1948;1948;Comedy*Drama;;;;English;;UK;;
3931368;Volpone;1964;1964;Comedy;;;;German;;East Germany;;
3931369;Volpone;1965;1965;Comedy;;;;Norwegian;;Norway;;
3931370;Volpone;1969;1969;Comedy;;;;English;;;;80
3931371;Volpone;1970;1970;Comedy;;;;German;Kammerspiele des Tiroler Landestheaters, Innsbruck, Tyrol, Austria;Austria;;
3931372;Volpone;1974;1974;Comedy;;;;Hungarian;;Hungary;;
3931373;Volpone;1978;1978;Drama;;;;German;;West Germany;;100
3931374;Volpone;1986;1986;Drama;;;;Portuguese;;Portugal;;
3931375;Volpone;2003;2003;Comedy*Drama*Romance;;;;French;Convento de Cristo, Tomar, Portugal*Portugal;France;7.3;90
3931377;Volpone oder Der Fuchs;1966;1966;Comedy;;;;German;;West Germany;8.5;85
3931378;Volshebnaya kniga Murada;1976;1976;Family*Fantasy;;;;Russian;;Soviet Union;;
3931379;Volshebnaya lampa Aladdina;1967;1967;Adventure*Fantasy*Romance;;;;Russian;;Soviet Union;7.0;84
3931380;Volshebnaya lavka;1992;1992;Family*Short;;;;Russian;;Russia;;
3931381;Volshebnaya lopata;1984;1984;Animation*Short;;;;Russian;;Soviet Union;;
3931382;Volshebnaya ptitsa;1953;1953;Animation*Family*Short;;;;Russian;;Soviet Union;6.6;
3931383;Volshebnaya serna;1980;1980;Animation*Family*Short;;;;Russian;;Soviet Union;;
3931384;Volshebnaya sila iskusstva;1970;1970;Comedy*Family*Musical;;;;Russian;;Soviet Union;7.4;
3931385;Volshebnaya svirel;1998;1998;Animation*Family;;;;Russian;;Russia;;
3931386;Volshebnik;2008;2008;Comedy*Drama;;;;Russian;;Russia;5.4;80
3931388;Volshebnik Izumrudnogo goroda;1974;1974;Adventure*Animation*Fantasy*Musical;;;;;;Soviet Union;7.3;192
3931389;Volshebnik Izumrudnogo goroda;1994;1994;Adventure*Family*Fantasy;;;;Russian;;Russia;5.6;
3931390;Volshebnik Izumrudnogo goroda;1995;1995;Family*Fantasy;;;;Russian;;Russia;;
3931391;Volshebnoe koltso;1979;1979;Animation*Family*Fantasy*Short;;;;Russian;;Soviet Union;8.2;68
3931392;Volshebnoe kreslo;1996;1996;Comedy*Short;;;;Russian;;Russia;;
3931393;Volshebnoye zerno;1941;1941;Family*Fantasy;;;;Russian;;Soviet Union;7.0;80
3931394;Volshebnye ochki;1970;1970;Animation*Family*Short;;;;Russian;;Soviet Union;7.7;
3931395;Volshebnyy fonar;1974;1974;Comedy*Musical;;;;Russian;;Soviet Union;6.5;
3931396;Volshebnyy golos Dzhelsomino;1978;1978;Fantasy;;;;Russian;;Soviet Union;7.1;
