ActorID;Name;IsMale;BirthYear;BirthLocation;DeathYear;DeathLocation
1308775;Woody (I) Long;True;1954;Los Angeles, California, USA;2002;Boulder, Colorado, USA
924539;William Earl Head;True;;;;
1535382;William Mortimer;True;;;;
2425806;Wei-liang Yao;True;;;;
2342650;William (III) Wasson;True;;;;
89620;Wendy S. Beber;False;;;;
1712190;Wannes Peremans;True;;;;
1299944;Warren Ljungren;True;;;;
429344;William (III) Collins;True;;;;
936461;Wayne Hennessey;True;;;;
1868680;William (XIII) Robinson;True;;;;
1011755;Willa Olson Ray;False;;;;
2345994;William (XVII) Watson;True;;;;
1603168;Walter Nishikawa;True;;;;
1303885;Watt (II);False;;;;
1761478;William Posey;True;;;;
1734968;Wojciech Piekarski;True;;;;
1555995;William (IX) Murray;True;;;;
25457;Wataru (III) Akashi;True;;;;
619177;William Edomba;True;;;;
1861489;William (I) Roberson;True;;;;
91125;Werner Asam;True;1944;Mallersdorf, Germany;;
652413;William Eubank;True;;;;
734384;Wen (II) Lu;False;;;;
2020440;Wade Sherman;True;;;;
1222617;Wendy (I) Thomas;False;;;;
1449208;Walter McQuesten;True;;;;
1239643;Wilhem Latchoumia;True;;;;
927695;Will Heeley;True;;;;
2113285;Walter (II) Stephens;True;;;;
1787322;Wen-qiang Qi;True;;;;
961040;Will Hitesman;True;;;;
342754;Wendy Edmead;False;1956;New York City, New York, USA;;
1194858;Will Krieger;True;;;;
2287626;William (I) Vega;True;;;;
1710374;Will Pepper;True;;;;
988411;William (IX) Howe;True;;;;
2299764;Wilhelm Vierhaus;True;;;;
2092598;William Spicer;True;;;;
2133975;William of Stuntdogs;True;;;;
1457008;Walter Eduardo Meja;True;;;;
2024966;William Shipman;True;1953;Long Island, New York, USA;;
1324231;Wesley Ludwig;True;;;;
1938856;Will (I) Sampson;True;1933;Okmulgee, Oklahoma, USA;1987;Houston, Texas, USA
2027952;Walter Shostak;True;;;;
1375412;Walter Marcelino;True;;;;
2019001;Waen Shepherd;True;1971;England, UK;;
1414105;Warren Mauger;True;;;;
1980141;Wolfgang (II) Schumacher;True;;;;
1754470;Will Poluski;True;;;;
1172931;W. Sam Stein;False;;;;
839607;Wahida Mohammed;False;;;;
436923;Will Conroy;True;;;;
1858597;Walter Rivero;True;;;;
89954;Westley Artope;True;;;;
412922;William Cleary;True;;;;
2238763;Wolf Trstner;True;;;;
1072413;Wes (XIV) Johnson;True;;;;
741028;Wai Lun Fung;True;;;;
401504;Will (IV) Chung;True;;;;
1335924;Winnie (V) Wong;False;;;;
66288;Wojciech Andrulewicz;True;;;;
1992349;Winston Sefu;True;;;;
1161182;Wiljami Kiviharju;True;;;;
1294750;Wendy (XVII) Walker;False;;;;
993651;Will Hudgens;True;;;;
285973;Wanda de Kanter;False;;;;
1499243;Wade (IV) Mitchell;True;;;;
1194299;Walter Kretschmar;True;;;;
1190082;Werner Krabbe;True;;;;
2403745;Wolfgang (IX);True;;;;
1987740;Walter (V) Scott;True;;;;
865133;Wylie Gustafson;True;1961;Conrad, Montana, USA;;
862827;William (VI) Gunn;True;;;;
1174913;Walter Kohut;True;1927;Vienna, Austria;1980;Innsbruck, Austria
2110648;Walter (III) Steiner;True;;;;
1173291;W. Carl Koehler;True;;;;
594017;Wendy (VII) Jones;False;;;;
1326759;Wong Wai Lun;True;;;;
161037;Wieslawa Buczerowa;False;;;;
740246;Wade Fullmer;True;;;;
1355524;W. Maining;True;;;;
1628636;William (II) Oakley;True;;;;
446126;Wesley Cordick;True;;;;
1795188;William (II) Radell;True;;;;
545673;Wan-Yu Hsu;False;;;;
1608980;William Norburn;True;;;;
1295843;Wojciech Lisinski;True;;;;
1073659;William (I) Johnstone;True;1908;Brooklyn, New York City, New York, USA;1996;New York City, New York, USA
538195;William Deligny;True;;;;
323804;Walter Cambell;True;;;;
529510;William DeButts;True;;;;
836218;William (X) Gray;True;;;;
229600;Wang Boming;True;;;;
244193;Wilma Lee Cooper;False;1921;Valley Head, West Virginia, USA;2011;Sweetwater, Tennessee, USA
978316;Warren (III) Hooper;True;;;;
959021;Weston Hippe;True;;;;
890350;Westbook Hampton;True;;;;
973724;W.J. Holmes;True;;;;
2338213;William Ashley Ward;True;;;;
1949078;Wayne Santoni;True;;;;
2388146;William A. (III) Williams;True;;;;
676394;White Fence;True;;;;
158611;Walter Beach;True;1935;Pontiac, Michigan, USA;;
1719669;Wesley Pestano;True;;;;
1831885;Wen Ren;True;1989;Hangzhou, Zhejiang, China;;
1337316;Wynne Wooding;False;;;;
1987773;William (III) Scott;True;;;;
1434616;William (II) McFarland;True;;;;
1035331;Walter (III) Jacob;True;;;;
1388473;Will (III) Marshall;True;;;;
1084092;Walter Josch;True;;;;
599183;Wierd Duk;True;;;;
2347934;Wandeba Brian Weanga;True;;;;
1587511;Wilfred Netsosie;True;;;;
4692;Wiaam Abed;True;;;;
2284407;Wilson Vasquez;True;1982;New York, New York, USA;;
857899;Wendy (II) Morton;False;;;;
89914;William Artley;True;;;;
497726;Wim Dankbaar;True;;;;
1472970;William (IV) Meyers;True;;;;
1163877;Wayne Klein;True;;;;
2462132;Wolfgang Zngl;True;;;;
189395;Wulf Bernotat;True;1948;Gttingen, Germany;;
2201791;Wayne (IX) Thompson;True;;;;
2272808;Wouter van der Wiele;True;;;;
1006370;William Hutt;True;1920;Toronto, Ontario, Canada;2007;Stratford, Ontario, Canada
163623;Walter Becker;True;1950;New York City, New York, USA;;
1704283;William Ray Peers;True;;;;
1427646;Wes McComb;True;;;;
236097;William Borell;True;;;;
2042288;William Simonnet;True;;;;
2376553;Wikkid;True;;;;
2077076;Win Sola;True;;;;
774086;Walter Gebel;True;;;;
512340;Wayde Davy;True;;;;
507369;Willie Davis III;True;;;;
2104073;Wolfgang Staribacher;True;;;;
1570778;Wes Nale;True;;;;
1384852;William Marquart;True;;;;
1326015;Wendy (XVIII) Williams;False;;;;
625176;William Eiseman;True;;;;
889984;Walter Hampden;True;1879;Brooklyn, New York, USA;1955;Los Angeles, California, USA
109097;Wali Baaen;True;;;;
576035;Wanda Jarninska;False;;;;
717311;William Fourneaut;True;;;;
1261671;William Legault Lacasse;True;;;;
1447424;Willis McNamara;True;;;;
327809;Will (VII) Campbell;True;;;;
1613181;Wagner Novais;True;;;;
924319;Wei-Ping He;True;;;;
488466;Watako (II) Hamaki;False;;;;
710835;Wan-Yu Li;False;;;;
1898410;Will (III) Roth;True;;;;
991136;Wen-huei Hsu;True;;;;
988934;Will. J. Howells;True;;;;
852768;Waldmar Gro;True;;;;
1461408;Wilson Mendez Jr.;True;;;;
2402901;Winfried (II) Wolf;True;;;;
687626;Wayne Fields;True;;;;
159831;Walter Beard;True;;;;
2358779;Wolfgang Welsch;True;;;;
1081724;Walter Jonigkeit;True;1907;Germany;2009;Berlin, Germany
660947;Warren Fairbairn;True;;;;
1881006;Warren Rohlfs;True;;;;
51131;Washington (I) Alves;True;;;;
1137435;Winsome Sinclair;False;;;;
1325452;Wallace Luk;True;;;;
1353880;Walter Mahofski;True;;;;
1505037;Wazir Mohamed;True;;;;
573989;William F. Dohme Jr.;True;;;;
992033;Wen-Ju Huang;True;;;;
457371;Wim Couwenberg;True;;;;
658199;Watford F.C.;True;;;;
14345;Walter Addison;True;1946;USA;;
1766461;William H. Powers;True;;;;
1104096;Wassily Kandinsky;True;1866;Moscow, Russian Empire [now Russia];1944;Neuilly-sur-Seine, Hauts-de-Seine, France
35056;Wellington Alencar;True;;;;
926745;William (II) Heck;True;;;;
1319027;Willie Lowe;True;;;;
209969;Winifred Chasing Horse;False;;;;
1880721;Waclaw Rogucki;True;1926;Bialystok, Podlaskie, Poland;1998;Gdynia, Pomorskie, Poland
1612552;Walter Notheis Sr.;True;;;;
2016759;Wahab Sheikh;True;;;;
908452;William (I) Harrison;True;1933;Dallas, Texas, USA;2013;Fayetteville, Arkansas, USA
2443321;Wasim Zakir;True;;;;
1526630;Walter (III) Moreno;True;;;;
114902;Will Baglin;True;;;;
367807;Won-ho Cha;True;;;;
1234317;William (I) Lappe;True;;;;
1426766;Whit McClendon;True;;;;
2453409;Wei Xing Zhou;True;;;;
2165789;William Talman;True;1915;Detroit, Michigan, USA;1968;Encino, Los Angeles, California, USA
1917873;Wade Ryan;True;;;;
398537;William Christiansen;True;;;;
1915792;Wolfgang Rutz;True;;;;
1150861;Warren (I) Kimmel;True;;;;
711409;Weston (II) Ford;True;;;;
2184114;Wubbo Tempel;True;;;;
128507;Wanessa Bonelli;False;;;;
957774;Wendy Perriam;False;;;;
2452552;Weixia Zhao;True;;;;
2198332;Wolfram Thomas;True;;;;
1488106;Wild Bill Miller;True;;;;
1969554;Walter Schimpf;True;;;;
2013013;Will (I) Sharpe;True;1987;UK;;
1770276;Walter (II) Prescott;True;;;;
1118202;Wendy Shapero;False;;;;
1976265;Werner Schorkmeier;True;;;;
48458;Wouter Altena;True;;;;
2399439;Wishful Thinking;True;;;;
216666;William Blaylock;True;;;;
2460355;William Zulick;True;;;;
413918;Will Clemmer;True;;;;
2283025;Wilf Varvill;True;1982;London, England, UK;;
1185403;Wendy (I) Stuart;False;;;;
660905;William Fair;True;;;;
1337909;Weibang Ma-Xu;True;1905;Zhejiang, China;1961;Hong Kong
548111;Wil DeShazo;True;;;;
350905;Wayman Carver;True;;;;
1262426;William Legue;True;;;;
1770509;Warren Press;True;;;;
459936;Will (VIII) Cox;True;;;;
542425;Wilco den Brok;True;;;;
1953233;Wellington Sari;True;;;;
1855202;Wilhelm Rising;True;;;;
1431460;Will (III) McDermott;True;;;;
1034913;Wali A. Jackson;True;;;;
1320810;Wu (I) Lu;True;;;;
477147;William Cummins;True;;;;
2135916;W. Subasighe;True;;;;
2187644;W. Benson Terry;True;1921;Chicago, Illinois, USA;1998;New York City, New York, USA
926654;Winfried Hecht;True;;;;
2207910;William Tiley;True;;;;
9731;Willi (II) Ackermann;True;;;;
268170;Wade Brinkly;True;;;;
176496;Wendy Callard-Booz;False;;;;
2347233;Waxy;True;;;;
1795880;Wolfgang Radl;True;;;;
1260561;Wim Leereveld;True;;;;
955708;Wakiyan Ho Tanka Hill;True;;;;
2243423;William Tudor;True;;;;
1992819;Winfried Seger;True;;;;
787212;Wakayo Matsumura;False;;;;
609443;William (II) Dwyer;True;;;1943;Rutland, England, UK
1320465;Wendy (III) Wilcox;False;;;;
2134950;Waldemar Styran;True;;;;
1461947;William Mendlow;True;;;;
714128;William (II) Forte;True;;;;
1678454;Wolfgang Pappler;True;;;;
1058568;Wiston Jeune;True;;;;
255172;Will Brain;True;;;;
2452037;Wei (XXIV) Zhang;True;;;;
2319925;Willy Wachtel;True;;;;
515906;Willi Hengstler;False;1944;Graz, Austria;;
2415611;Wrigley;True;;;;
464114;Willie Creager;True;;;;
58978;William Taylor Anderson Jr.;True;;;;
916959;Walter Haubrich;True;;;;
796296;Walter Giordano;True;;;;
933381;William Hemmerle;True;;;;
1160765;Whitney Spangler;False;;;;
687007;William (I) Field;True;;;;
844897;William (IV) Grey;True;;;;
2344481;Wayne (I) Watkins;True;;;;
227138;Wolfgang Bok;True;;;;
774671;Wayne Gee;True;;;;
847803;Willi Grill;True;;;;
883623;Wes (IV) Hall;True;;;;
93717;William Ashworth;True;;;;
527026;Willy Deal;True;;;;
196443;Wendy Castellanos;False;;;;
94856;Wilhelmina Bell;False;;;;
1784852;Wolfram Pyta;True;;;;
2099320;William Staeton;True;1983;UK;;
1038409;Wouter Jagers;True;;;;
655325;Winford Evans;True;;;;
20436;Wendel Aguilera;True;;;;
601716;Wayne (I) Duncan;True;;;;
2372298;William Elliot Whitmore;True;;;;
511877;Willie (III) Davis;True;1934;Lisbon, Louisiana, USA;;
627756;Wagdy El-Araby;True;;;;
322068;Walter Calmback Jr.;True;;;;
441319;Willie (II) Cooley;True;;;;
1763557;Walter Poucher;True;1891;Horncastle, Lincolnshire, England, UK;1988;Thornthwaite, Bassenthwaite, Cumbria, England, UK
1169079;William G. Knight;True;1942;Ohio, USA;1998;near Edgewater, Maryland, USA
736794;Wolfgang Frhwald;True;;;;
1505036;Wali Mohamed;True;;;;
1434087;Willis McEwan III;True;;;;
469511;Wilber Cross;True;;;;
1424437;Will McCann;True;;;;
1007692;William (II) Hyde;True;;;;
593402;Walsh Drury;True;;;;
1476774;Walter Michiels;True;;;;
