ActorID;Name;IsMale;BirthYear;BirthLocation;DeathYear;DeathLocation
1282206;Oxana Vintilova;False;;;;
2037490;Osmar Silveira;True;;;;
1218591;Olivia Thai;False;1988;San Gabriel, California, USA;;
2080689;Olaf Sommerfeld;True;;;;
922902;Olinda Laralde Ortiz;False;;;;
1267656;Oguz Janus Lengyel;True;;;;
927148;Ole (II) Hedegaard;True;;;;
2254767;Oleg (II) Ufimtsev;True;;;;
1961343;Oliver Sawyers;True;;;;
630797;Omar Elkoton;True;;;;
1734513;Olivier Pico;True;;;;
1282678;Olivia Virkler;False;;;;
110774;Oya Bacak;True;;;;
510709;Oisin Davis;True;;;;
292811;Olivia Decoste;False;;;;
1163708;Or Klein;True;;;;
1338890;Olga Wornat;False;;;;
2220644;Oleg Topolyansky;True;;;;
1371287;Orli Manor;True;;;;
2353428;Ofir Weil;True;;;;
1367049;Orion am;False;;;;
2086146;Orlando Riva Sound;True;;;;
667013;Olivier Farmer;True;;;;
170503;Olesya Bykoderova;False;;;;
972499;Oscar J.T. Holm;True;;;;
1156075;Otto Kinsk;True;;;;
1731755;Oswald W. Phills;True;;;;
642864;Orhan (I) Eren;True;1922;Nallihan, Ankara, Turkey;;
731013;Olga Loui;False;;;;
172331;O'Lashanna C.;False;;;;
2157999;Ondrej Spek;True;;;;
26167;Omar Akhtar;True;;;;
1881881;Oscar (II) Rojas;True;;;;
1769561;Oliver Peter Preis;True;;;;
1268753;Olivr Lenzsr;True;;;;
487359;Olivia Halle;False;;;;
344039;Oli Carr;True;;;;
2208497;Oliver Tilney;True;;;;
668870;Omar Faruque;True;;;;
1166123;Olivia Staal;False;;;;
43986;Oksana Arbuzova;False;;;;
921636;Orsolya va Oroszi;False;;;;
457079;Octaclio Coutinho;True;;;;
970962;Oliver Holler;True;1967;USA;;
1206621;Oleksiy Kurban;True;;;;
390160;Odila Flores;False;;;;
2465942;Olaf verland;True;;;;
207807;Olivier Bisson;True;;;;
1896840;Orsola Maria Rossi;True;;;;
112204;Ofra Bikel;False;1929;Tel Aviv, Israel;;
766189;Oliver Garrett;True;1981;Clinton, Mississippi, USA;;
2456371;Owen Zingus;True;;;;
705254;Osdalgia Lesmes;False;;;;
174418;Oded Ben-Ami;True;;;;
984609;Ouahbou Houcine;True;;;;
919637;O.S. Hawkins;True;;;;
725367;Otvio Frana;True;;;;
463545;Onita Green;False;;;;
1260892;Olga Valry;False;1903;Kiev, Russian Empire [now Ukraine];2002;Sarcelles, Val-d'Oise, France
217567;Olivia Choate;False;;;;
1033454;Olivia Ritchie;False;;;;
400667;O. Chudinov;True;;;;
105654;Obafemi Ayanbadejo;True;1975;Chicago, Illinois, USA;;
733328;Osmar Friere;True;;;;
1214703;Olive La Torre;True;;;;
302270;Ollie (I) Burns;True;;;;
1658641;Os Outros;True;;;;
1158773;Olga Sotnik;False;;;;
444377;Olga Gnevasheva;False;;;;
2100961;Oliver Stamm;True;;;;
1120510;Okan Kaya;True;1982;Ankara, Turkey;;
9712;Oliver (II) Ackermann;True;;;;
897705;Ofri Harari;True;;;;
159554;Octavius Teddy Bear;True;;;;
292155;Ocane Debote;False;;;;
270381;Olivier Broche;True;;;;
918035;Olaf Hausschild;True;;;;
928900;Oriana Packer;False;;;;
1495674;Omid Mirzazadeh;True;;;;
1153855;Olga Sokolovskaya;False;;;;
1675142;Olek Pankagir;True;;;;
25186;Oyku Naz Altay;False;;;;
733878;Oliver Frischknecht;True;;;;
1209267;Ossian Kuusinen;True;;;;
1654305;Osk;True;;;;
227457;Owen Boland;True;;;;
409028;Oliver (XIV) Clark;True;;;;
1275887;Oliver (I) Levi-Malouf;True;;;;
1219063;Olivier Lafrance;True;;;;
783674;Odile Masse;False;;;;
1535767;Olive Morton;True;;;;
310200;Olga Dickie;False;1900;India;1992;Sydney, New South Wales, Australia
40370;Oscar Aliste Molero;True;;;;
784090;Orieta Massone;False;;;;
2315869;Oliver Voskan;True;;;;
1849199;Owen Ridings;True;;;;
1460762;Oded Menashe;True;1969;Tel Aviv, Israel;;
198878;Okereke Pascal Cato;False;;;;
187905;Olga Carmina;False;;;;
1283729;Oriane Vittu De Kerraoul;False;;;;
1177177;Oleg Kolodyuk;True;;;;
1920911;Otmar Rtzler;True;;;;
2158619;Ole Bjrn Srensen;True;;;;
689291;Oleg Filimonov;True;;;;
620844;Olivia (II) Kelley;False;;;;
71569;Oana (I) Ban;False;1986;Cluj-Napoca, Romania;;
2054631;Ole Skovhj;True;;;;
1361423;Olga Zharinova;False;1974;Moscow, RSFSR, USSR [now Russia];;
1205377;Olive Tambwe;False;;;;
1542519;Omer M. Mozaffar;True;;;;
976461;Onika Pointer;False;;;;
1222175;Ola Thomas;False;;;;
80691;Ondine Barry;False;;;;
537001;Oskar Deleglise;True;;;;
1374609;Orestis Marangos;True;;;;
164763;Ollie Burgoyne;False;1878;Illinois, USA;1974;Oxnard, California, USA
2320757;Oliver (I) Wade;True;;;;
955104;Okssana Perehoduk;False;;;;
1102497;Ohad Kamin;True;;;;
338860;Olga Dc;False;;;;
1357869;Ofelia Zapata;False;;;;
840162;Olga D. Mojean;False;1864;Baltimore, Maryland, USA;1957;Santa Monica, California, USA
71458;Osofo Anthony;True;;;;
1465843;Oliver Meredith Street;True;;;;
122068;Ocean Bloom;False;1977;Vancouver, British Columbia, Canada;;
272708;Ophelie Danguilhel;False;;;;
955188;Orlan Hill;True;;;;
418164;Olga Gamboa;False;;;;
1970045;Ole Schjrer-Hansen;True;;;;
5457;Otto Abetz;True;;;;
355632;Otoniel Castaeda;True;;;;
1648412;Organik;True;;;;
1346955;Olga Yaskevich;False;;;;
142459;Oona Brangham-Snell;False;;;;
328389;Obed Campos Castanedo;True;;;;
1132864;Olivia Silva;False;;;;
575079;Oliver Dollansky;True;;;;
1126637;Oliver (I) Keller;True;1975;Switzerland;;
669478;Oleg Fateev;True;;;;
2386319;Oscar (I) Williams;True;;;;
338545;O. Dzhaniashvili;False;;;;
2190318;Oliver Thaning;True;;;;
1830124;Osvaldo Reis;True;1985;Santa Catarina, Brazil;;
1142626;Otar Khatiashvili;True;;;;
1636137;Oki Okana;True;;;;
182075;Oscar Bentez;True;;;;
1921874;Oscar (IV) Saavedra;True;;;;
1349151;Owen Maercks;True;;;;
122258;Olwyn Blouet;False;;;;
215077;Othn Blanco;True;;;;
132205;Omri (I) Bar-Lev;True;1979;Holon, Israel;;
706176;Omar Foda;True;;;;
70010;Olive Ball;False;1888;New Lisbon , Ohio, USA;1980;Los Angeles, California, USA
1120406;Octavia Shaw;False;;;;
1003454;Otuken Hurmuzlu;True;;;;
1403324;Oliver (I) Mason;True;1979;Norwich, Norfolk, England, UK;;
86260;Olivia Baup;False;;;;
1079758;Owen (XVI) Jones;True;;;;
1233073;Olle Lantz;True;;;;
875092;Oswald Haderer;True;;;;
1804329;Ozzy Ramirez;True;;;;
971855;Onarnitch Pirachakajornpat;False;;;;
779584;Odiseas (I) Georgiadis;True;;;;
200288;Ole Bielfeld;True;;;;
2068280;Olin Smith;True;;;;
1309327;Olivia J. Welch;False;;;;
647707;Olga Kolesnikov;False;;;;
653286;Oshrat Kotler;False;;;;
532969;Olivia (I) Hogan;False;;;;
516007;Olivia Henken;False;;;;
914538;Oksana (VI);False;;;;
450848;Orlando (II) Cortez;True;;;;
754211;Olivia Gamble;True;;;;
1479003;Orlando (II) Miguel;True;;;;
988717;Olga (II) Prikhodko;False;;;;
1487030;Othell Miller;True;;;;
690734;Ossi Findling;True;;;;
253024;Olivia Michelle Cox;False;;;;
1645039;Onigashima;True;;;;
915487;Olga (XVII);False;;;;
830250;Oliver Graham-Jones;True;;;;
1789846;Ocean Quigley;True;;;;
1143826;Oth Khotsimeuang;True;;;;
2077093;Ope Michael Solaja;True;;;;
2397504;Otis Winston;True;;;;
1181421;Ona Storm;False;;;;
1186291;Ozan Kotra;True;;;;
2205717;Ody Tiago;True;;;;
1128647;Oksana Shtykova;False;;;;
497260;Olivia Haro;False;;;;
1423385;Owen McCaffer;True;;;;
1137302;Olivier Kerven;True;;;;
710710;Olivia (IV) Li;False;;;;
969005;Olga Pihiliangegedera;False;;;;
36166;Ophlie Anfry;False;;;;
1339286;Ocane Woulzez;False;;;;
716159;Outback Andrew Foster;True;;;;
911605;Odette Odrey;False;;;;
608686;Odirile Dux;True;;;;
1095731;Opel Kadet;True;;;;
20998;Olivia Alize;False;1981;England, UK;;
475989;Oliver Culligan;True;;;;
1057331;Omar Jermaine;True;;;;
2037917;Osvaldo Silvera Jr.;True;1971;Miami, Florida, USA;;
593215;Ora (II) Jones;False;;;;
642422;Owen Ercia;True;;;;
875973;Oto Haffner;True;;;;
918292;Oralia Olvera;False;;;;
96361;Osman Ataman;True;;;;
2296796;Orlando Viacava;True;;;;
1826474;Oliver Rehm;True;;;;
1695081;Oliver Pau;True;;;;
1767526;Opisok Praechaya;True;;;;
573223;Olivia Jameson;False;1991;Russia;;
349255;O. Katie Elkin;False;1941;Sullivan, Indiana, USA;;
278884;Olivia (I) Davies;False;;;;
915483;Olga (XIX);False;;;;
515981;Oliver De Broise;True;;;;
1889848;Omar W. Rosales;True;1975;Texas, USA;;
1044349;Olga (VII) Rodrguez;False;;;;
1335026;Ota Lbal;True;;;;
724963;Ocane Loison;False;;;;
529491;Oliver Debuschewitz;True;;;;
1822381;Oliver Redsch;True;;;;
1858144;Orlando (II) Rivera;True;;;;
512401;Ortrun Heinkelein;False;;;;
382130;Oscar (III) Chavez;True;;;;
928198;Oscar Hefting;True;;;;
777230;Oriel Martin;False;;;;
117194;Omari (III) Bailey;True;;;;
1015017;Ossy Ikeh;True;;;;
2183118;Ozan Tekcan;True;;;;
1526416;Oscar (II) Moreno;True;1921;Camalig, Albay, Philippines;2003;Quezon City, Philippines
599725;Onut Jureviciute;False;;;;
432707;Olga Gerokara;False;;;;
2309775;O. Vlad;True;;;;
718167;Olivia Lioret;False;;;;
756749;Olesya Malakhova;False;1958;Sverdlovsk, Russian SFSR, USSR;1997;Moscow, Russia
607018;Oktar Durukan;True;1938;Istanbul, Turkey;;
913424;Ohla Ohura;False;;;;
779810;Oliver (II) Georgiou;True;;;;
200119;Oliver Biehler;True;1969;Pforzheim, Baden-Wrttemberg, West Germany;;
628042;Omar Elabed;True;;;;
1249770;Olivia Twarowski;False;;;;
1111729;Olive Senior;False;;;;
2248051;Oliver Turner;True;;;;
1810725;Olivier Raoux;True;1961;Grandru, Oise, France;2011;Ile de Molne, Finistre, France
1452910;Oscar (IV) Medina;True;;;;
479174;Olga Gwynne;False;;;;
626684;Omar El Bacha;True;;;;
573445;Oktay Dogan;True;;;;
2240363;Olga Tsink;True;;;;
1056770;Olive Rothfeld;False;;;;
594998;Ola Jordan;False;1982;Poland;;
192752;Ott Bernyi;True;1926;Budapest, Hungary;;
1013267;Osamu Ieda;True;;;;
60781;Olivia Azerot;False;;;;
528248;Onerva Hintikka;False;;;;
2456485;Owen Zinn;True;;;;
1789528;Omar Quezada;True;;;;
682505;Oscar Ferrari;True;;;;
1463988;Oleg Menshenin;True;;;;
51073;Osnura Asanalieva;False;;;;
911028;Olivia Ochumba;False;;;;
1798955;Omidreza Rahmanipoor;True;;;;
702867;Olivier Florentin;True;;;;
1921042;Oskan S.;True;;;;
1697048;Obren Paunovici;True;;;;
665984;Oksana Kutuzova;False;;;;
1557129;Onreisser Musi;True;;;;
235744;Ombretta Colli;False;1943;Genoa, Italy;;
1822316;Oscar Redondo;True;;;;
657985;Olin Ezra;True;;;;
471849;Omar J. Cruz Rubio;True;;;;
1392557;Owen (II) Martin;True;;;;
2173812;Omer Taspinar;True;;;;
25523;Ozgur Akbaba;True;;;;
182393;Olivier Beraud-Bedouin;True;;;;
2197363;Owen (II) Thomas;True;;;;
1617838;Ozioma Nwachuku;True;;;;
1632478;Of Mice & Men;True;;;;
1972400;Oliver (IV) Schmidt;True;;;;
2230635;Ondra Trclek;True;;;;
247847;Olivia Corsini;False;;;;
1146763;Otto Kilcher;True;;;;
1191903;Olga Surkova;False;;;;
1877275;Oscar (I) Rodrguez;True;1952;Montevideo, Uruguay;;
1134117;Olga Simet;False;;;;
318874;Olivier Calcada;True;;;;
107798;Omar (V) Aziz;True;;;;
1661401;Oz (VI);True;;;;
1940374;Orfelinda Sanancino Cauper;True;;;;
925031;Orion Otchere;False;;;;
585502;Osiris Doumbe;True;;;;
1835119;Oton Retep;True;;;;
817868;Ole Goode;True;;;;
2004063;Owen Severns;True;;;;
223062;Olaf Bock;True;;;;
2287515;Oscar (IV) Vega;True;;;;
1643570;Om (IV);True;;;;
61621;Ole Anderson;True;1942;St. Paul, Minnesota, USA;;
402107;Ondrej Chutn;True;;;;
731102;Ocane Louis;False;;;;
1534814;Owen (II) Morse;True;;;;
1180087;Orvo Kontio;True;1932;Kuusankoski, Finland;1996;Helsinki, Finland
2145518;Opas Suttipien;True;;;;
1007302;Omegia Randleman;False;;;;
1328877;Othelia Wilson;False;;;;
2283148;Ossi Vasara;True;;;;
384562;Oliver (III) Chen;True;;;;
1510167;Oscar Moncada;True;;;;
1648832;Onur Orkut;True;;;;
1104964;Osmo Kanerva;True;;;;
792706;Owen Gillard;True;;;;
2239854;Oleg Tselkov;True;;;;
2272596;Oscar Van Der Veen;True;;;;
1329481;Olive Wilton;False;;;;
2443349;Orie Zaklad;True;;;;
562538;Onur Dikmen;True;;;;
677679;Oleg Ferdman;True;;;;
719170;Olga Lisitsyna;False;;;;
2398440;Oy Winzenburg;True;;;;
215623;Odessa Chiklis;False;;;;
2331962;Oliver (I) Walsh;True;;;;
1265730;Ofer Lelouch;True;;;;
193945;Ona Casamitjana;False;;;;
378288;Oliver (I) Charles;True;;;;
111278;Olga Biedermann;False;;;;
429488;Ophlie Gelber;False;;;;
299826;Oya Demir;False;;;;
1456263;Or (II) Meir;True;;;;
759368;Olga Malozyomnova;False;;;;
1997166;Oldrich Semerk;True;;;;
2266200;Oreste Valente;True;;;;
626523;Olivia Kerverdo;False;;;;
1182265;Onni (I) Korhonen;True;;;;
1159347;Ors Kisfaludy;True;;;;
45030;Oliver Alliston;True;;;;
1042455;Oneide Rodrigues;False;;;;
1507935;Oscar Renaldo Molina;True;;;;
1327834;Oskar (I) Lundgren;True;;;;
1644151;Ommkar;True;;;;
37850;Olga Anissimov;False;;;;
485030;Oscar D'Aniello;True;;;;
812026;Oscar Antonio Recinos Gomez;True;;;;
337462;Olga Dvorkov;False;;;;
583767;Olga (II) Jimnez;False;;;;
1648016;Oreimo;True;;;;
1139826;Omar Khadr;True;;;;
975419;Olga Plckov;False;;;;
1365080;Olesya Zubakina;False;;;;
2319532;Oliver Vlkel;True;;;;
2215045;Oskari Tokoi;True;1873;Kannus, Finland;1963;Leominster, Massachusetts, USA
